symbol,description,bid_price,ask_price,last_price,high_price,low_price,close_price,total_volume,open_interest,volatility,money_intrinsic_value,expiration_year,multiplier,digits,open_price,bid_size,ask_size,last_size,net_change,strike_price,contract_type,underlying,expiration_month,deliverables,time_value,expiration_day,days_to_expiration,delta,gamma,theta,vega,rho,security_status,theoretical_option_value,underlying_price,uv_expiration_type,mark_price,quote_time,trade_time,exchange,exchange_name,last_trading_day,settlement_type,net_percent_change,mark_price_net_change,mark_price_percent_change,implied_yield,is_penny_pilot,option_root,week_52_high,week_52_low,indicative_ask_price,indicative_bid_price,indicative_quote_time,exercise_type,field_delayed,field_assetMainType,time_et
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.4961243,161.65,2025,100,2,165,24,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.09999695,31,0,1.0,0,0,0,0,Normal,161.608,271.65,W,161.725,1761934111524,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:31 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.4961243,161.66,2025,100,2,165,29,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.10999695,31,0,1.0,0,0,0,0,Normal,161.608,271.66,W,161.725,1761934111852,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:31 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.4961243,161.63,2025,100,2,165,29,170,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.07999695,31,0,1.0,0,0,0,0,Normal,161.608,271.63,W,161.725,1761934114695,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:34 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.4961243,161.66,2025,100,2,165,22,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.10999695,31,0,1.0,0,0,0,0,Normal,161.608,271.66,W,161.725,1761934115522,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:35 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.4961243,161.65,2025,100,2,165,47,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.09999695,31,0,1.0,0,0,0,0,Normal,161.608,271.65,W,161.725,1761934116702,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:36 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.4961243,161.62,2025,100,2,165,47,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.06999695,31,0,1.0,0,0,0,0,Normal,161.608,271.62,W,161.725,1761934124101,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:44 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.51271397,161.64,2025,100,2,165,31,152,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.08999695,31,0,1.0,0,0,0,0,Normal,161.615,271.64,W,161.725,1761934131047,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:51 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.51271397,161.65,2025,100,2,165,17,168,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.09999695,31,0,1.0,0,0,0,0,Normal,161.615,271.65,W,161.725,1761934132175,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:52 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.51271397,161.62,2025,100,2,165,46,168,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.06999695,31,0,1.0,0,0,0,0,Normal,161.615,271.62,W,161.725,1761934133175,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:53 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.51271397,161.56,2025,100,2,165,46,167,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.00999695,31,0,1.0,0,0,0,0,Normal,161.615,271.56,W,161.725,1761934137911,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:57 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1250.51271397,161.56,2025,100,2,165,46,168,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.00999695,31,0,1.0,0,0,0,0,Normal,161.615,271.56,W,161.725,1761934138086,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:08:58 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.9632817,161.56,2025,100,2,165,46,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.00999695,31,0,1.0,0,0,0,0,Normal,161.59,271.56,W,161.725,1761934148028,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:08 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.9632817,161.58,2025,100,2,165,51,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.02999695,31,0,1.0,0,0,0,0,Normal,161.59,271.58,W,161.725,1761934149322,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:09 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.57,2025,100,2,165,11,116,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.01999695,31,0,1.0,0,0,0,0,Normal,161.5951,271.57,W,161.725,1761934164933,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:24 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.5503,2025,100,2,165,27,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-2.00029695,31,0,1.0,0,0,0,0,Normal,161.5951,271.5503,W,161.725,1761934165821,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:25 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.54,2025,100,2,165,37,170,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.98999695,31,0,1.0,0,0,0,0,Normal,161.5951,271.54,W,161.725,1761934166252,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:26 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.507,2025,100,2,165,37,170,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.95699695,31,0,1.0,0,0,0,0,Normal,161.5951,271.507,W,161.725,1761934167944,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:27 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.507,2025,100,2,165,37,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.95699695,31,0,1.0,0,0,0,0,Normal,161.5951,271.507,W,161.725,1761934168715,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:28 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.507,2025,100,2,165,37,153,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.95699695,31,0,1.0,0,0,0,0,Normal,161.5951,271.507,W,161.725,1761934169696,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:29 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.4924,2025,100,2,165,17,118,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94239695,31,0,1.0,0,0,0,0,Normal,161.5951,271.4924,W,161.725,1761934170837,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:30 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.97639176,161.4924,2025,100,2,165,37,153,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94239695,31,0,1.0,0,0,0,0,Normal,161.5951,271.4924,W,161.725,1761934171248,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:31 EDT
,AAPL 10/31/2025 110.00 C,161.3,162.15,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.49,2025,100,2,165,37,153,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.93999695,31,0,1.0,0,0,0,0,Normal,161.4924,271.49,W,161.725,1761934173154,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.3161,0.19583802,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:33 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.15,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.46,2025,100,2,165,12,150,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.90999695,31,0,1.0,0,0,0,0,Normal,161.4924,271.46,W,161.5,1761934174179,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0911,0.05644051,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:34 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.15,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.46,2025,100,2,165,28,150,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.90999695,31,0,1.0,0,0,0,0,Normal,161.4924,271.46,W,161.5,1761934174345,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0911,0.05644051,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:34 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.15,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.4327,2025,100,2,165,152,159,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.88269695,31,0,1.0,0,0,0,0,Normal,161.4924,271.4327,W,161.5,1761934176242,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0911,0.05644051,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:36 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.15,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.39,2025,100,2,165,151,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.83999695,31,0,1.0,0,0,0,0,Normal,161.4924,271.39,W,161.5,1761934179614,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0911,0.05644051,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:39 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.3975,2025,100,2,165,151,118,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.84749695,31,0,1.0,0,0,0,0,Normal,161.4924,271.3975,W,161.475,1761934180288,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:40 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.4185,2025,100,2,165,151,137,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.86849695,31,0,1.0,0,0,0,0,Normal,161.4924,271.4185,W,161.475,1761934181238,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:41 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.4179,2025,100,2,165,151,161,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.86789695,31,0,1.0,0,0,0,0,Normal,161.4924,271.4179,W,161.475,1761934182242,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:42 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.54230194,161.4162,2025,100,2,165,152,162,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.86619695,31,0,1.0,0,0,0,0,Normal,161.4924,271.4162,W,161.475,1761934186006,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:46 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.23070179,161.43,2025,100,2,165,151,161,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87999695,31,0,1.0,0,0,0,0,Normal,161.43,271.43,W,161.475,1761934187006,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:47 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.23070179,161.41,2025,100,2,165,150,160,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.85999695,31,0,1.0,0,0,0,0,Normal,161.43,271.41,W,161.475,1761934188188,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:48 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.23070179,161.41,2025,100,2,165,166,173,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.85999695,31,0,1.0,0,0,0,0,Normal,161.43,271.41,W,161.475,1761934188316,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:48 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.23070179,161.45,2025,100,2,165,166,173,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.89999695,31,0,1.0,0,0,0,0,Normal,161.43,271.45,W,161.475,1761934191694,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:51 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.23070179,161.47,2025,100,2,165,166,172,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91999695,31,0,1.0,0,0,0,0,Normal,161.43,271.47,W,161.475,1761934196422,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:09:56 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1252.23070179,161.5,2025,100,2,165,166,172,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94999695,31,0,1.0,0,0,0,0,Normal,161.43,271.5,W,161.475,1761934200152,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:00 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1255.14350237,161.47,2025,100,2,165,167,173,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91999695,31,0,1.0,0,0,0,0,Normal,161.505,271.47,W,161.475,1761934210940,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:10 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1255.14350237,161.43,2025,100,2,165,166,172,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87999695,31,0,1.0,0,0,0,0,Normal,161.505,271.43,W,161.475,1761934212036,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:12 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1255.14350237,161.43,2025,100,2,165,167,159,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87999695,31,0,1.0,0,0,0,0,Normal,161.505,271.43,W,161.475,1761934213336,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:13 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1255.14350237,161.45,2025,100,2,165,166,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.89999695,31,0,1.0,0,0,0,0,Normal,161.505,271.45,W,161.475,1761934214890,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:14 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1255.14350237,161.47,2025,100,2,165,166,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91999695,31,0,1.0,0,0,0,0,Normal,161.505,271.47,W,161.475,1761934216965,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:16 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.97268909,161.435,2025,100,2,165,165,157,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.88499695,31,0,1.0,0,0,0,0,Normal,161.47,271.435,W,161.475,1761934222499,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:22 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.97268909,161.435,2025,100,2,165,166,158,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.88499695,31,0,1.0,0,0,0,0,Normal,161.47,271.435,W,161.475,1761934222687,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:22 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.97268909,161.5,2025,100,2,165,166,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.94999695,31,0,1.0,0,0,0,0,Normal,161.47,271.5,W,161.475,1761934229255,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:29 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.97268909,161.455,2025,100,2,165,167,155,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.90499695,31,0,1.0,0,0,0,0,Normal,161.47,271.455,W,161.475,1761934232524,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:32 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.90896521,161.455,2025,100,2,165,166,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.90499695,31,0,1.0,0,0,0,0,Normal,161.455,271.455,W,161.475,1761934234085,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:34 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.90896521,161.43,2025,100,2,165,166,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87999695,31,0,1.0,0,0,0,0,Normal,161.455,271.43,W,161.475,1761934237636,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:37 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.90896521,161.425,2025,100,2,165,167,155,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.87499695,31,0,1.0,0,0,0,0,Normal,161.455,271.425,W,161.475,1761934242228,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:42 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.90896521,161.456,2025,100,2,165,166,154,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.90599695,31,0,1.0,0,0,0,0,Normal,161.455,271.456,W,161.475,1761934243756,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:43 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.85034767,161.465,2025,100,2,165,165,170,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91499695,31,0,1.0,0,0,0,0,Normal,161.44,271.465,W,161.475,1761934256296,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:56 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.85034767,161.465,2025,100,2,165,166,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91499695,31,0,1.0,0,0,0,0,Normal,161.44,271.465,W,161.475,1761934256495,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:10:56 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1254.85034767,161.48,2025,100,2,165,166,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.92999695,31,0,1.0,0,0,0,0,Normal,161.44,271.48,W,161.475,1761934263384,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:03 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1257.64947323,161.49,2025,100,2,165,167,172,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.93999695,31,0,1.0,0,0,0,0,Normal,161.49,271.49,W,161.475,1761934268230,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:08 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1257.64947323,161.49,2025,100,2,165,166,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.93999695,31,0,1.0,0,0,0,0,Normal,161.49,271.49,W,161.475,1761934269230,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:09 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1257.64947323,161.49,2025,100,2,165,167,172,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.93999695,31,0,1.0,0,0,0,0,Normal,161.49,271.49,W,161.475,1761934271300,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:11 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1257.64947323,161.475,2025,100,2,165,166,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.92499695,31,0,1.0,0,0,0,0,Normal,161.49,271.475,W,161.475,1761934272813,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:12 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1257.64947323,161.47,2025,100,2,165,166,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.91999695,31,0,1.0,0,0,0,0,Normal,161.49,271.47,W,161.475,1761934274540,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:14 EDT
,AAPL 10/31/2025 110.00 C,160.85,162.1,159.55,165.8,159.55,161.4089,3,3,1257.64947323,161.49,2025,100,2,165,166,171,1,-1.8589,110.0,C,AAPL,10,100 AAPL,-1.93999695,31,0,1.0,0,0,0,0,Normal,161.49,271.49,W,161.475,1761934278168,1761917923365,O,OPR,1761955200000,P,-1.15167131,0.0661,0.04095189,0,True,AAPL,165.8,159.0,0,0,0,A,False,OPTION,2025-10-31 14:11:18 EDT
